m	240	166	25	25	0	0	30s	100	1	8008
m	341	181	25	25	0	0	30s	100	1	8008
m	560	157	25	25	0	0	30s	100	1	8008
m	735	166	25	25	0	0	30s	100	1	8008
m	715	133	25	25	0	0	30s	100	1	8008
m	804	178	25	25	0	0	30s	100	1	8008
m	996	139	25	25	0	0	30s	100	1	8008
m	1073	163	25	25	0	0	30s	100	1	8008
m	1148	211	25	25	0	0	30s	100	1	8008
m	1050	237	25	25	0	0	30s	100	1	8008
m	1121	276	25	25	0	0	30s	100	1	8008
m	1186	294	25	25	0	0	30s	100	1	8008
m	1367	308	25	25	0	0	30s	100	1	8008
m	1394	285	25	25	0	0	30s	100	1	8008
m	1331	145	25	25	0	0	30s	100	1	8008
m	1403	184	25	25	0	0	30s	100	1	8008
m	1331	480	25	25	0	0	30s	100	1	8008
m	1367	513	25	25	0	0	30s	100	1	8008
m	1397	510	25	25	0	0	30s	100	1	8008
m	1174	489	25	25	0	0	30s	100	1	8008
m	1118	460	25	25	0	0	30s	100	1	8008
m	1005	388	25	25	0	0	30s	100	1	8008
m	896	377	25	25	0	0	30s	100	1	8008
m	789	362	25	25	0	0	30s	100	1	8008
m	836	394	25	25	0	0	30s	100	1	8008
m	575	356	25	25	0	0	30s	100	1	8008
m	952	356	25	25	0	0	30s	100	1	8008
m	555	638	25	25	0	0	30s	100	1	8008
m	759	934	25	25	0	0	30s	100	1	8008
m	863	818	25	25	0	0	30s	100	1	8008
m	661	824	25	25	0	0	30s	100	1	8008
m	724	608	25	25	0	0	30s	100	1	8008
m	949	623	25	25	0	0	30s	100	1	8008
m	854	673	25	25	0	0	30s	100	1	8008
m	706	703	25	25	0	0	30s	100	1	8008
m	703	789	25	25	0	0	30s	100	1	8008
m	783	833	25	25	0	0	30s	100	1	8008
m	839	753	25	25	0	0	30s	100	1	8008
m	326	507	25	25	0	0	30s	100	1	8008
m	190	848	25	25	0	0	30s	100	1	8008
m	199	725	25	15	0	0	30s	100	1	8008
m	228	1257	25	25	0	0	30s	100	1	8008
m	726	1325	25	25	0	0	30s	100	1	8008
m	821	1367	25	25	0	0	30s	100	1	8008
m	999	1331	25	25	0	0	30s	100	1	8008
m	1248	1373	25	25	0	0	30s	100	1	8008
m	1361	282	25	25	0	0	30s	100	1	8008
m	1311	133	25	25	0	0	30s	100	1	8008
m	1379	125	25	25	0	0	30s	100	1	8008
m	1014	136	25	25	0	0	30s	100	1	8008
m	747	142	25	25	0	0	30s	100	1	8008
m	552	169	25	25	0	0	30s	100	1	8008
m	151	231	25	25	0	0	30s	100	1	8008
m	649	726	25	25	0	0	30s	100	1	8008
m	824	833	25	25	0	0	30s	100	1	8008
m	833	691	25	25	0	0	30s	100	1	8008
m	732	658	25	25	0	0	30s	100	1	8008
m	581	635	25	25	0	0	30s	100	1	8008
m	563	688	25	25	0	0	30s	100	1	8008
m	667	836	25	25	0	0	30s	100	1	8008
m	842	860	25	25	0	0	30s	100	1	8008
m	771	703	25	25	0	0	30s	100	1	8008
m	783	893	25	25	0	0	30s	100	1	8008
m	222	1334	25	25	0	0	30s	100	1	8008
m	738	694	25	25	0	0	20s	100	1	8009
m	884	649	25	25	0	0	20s	100	1	8009
m	869	706	25	25	0	0	20s	100	1	8009
m	830	798	25	25	0	0	20s	100	1	8009
m	801	807	25	25	0	0	20s	100	1	8009
m	738	821	25	25	0	0	20s	100	1	8009
m	703	756	25	25	0	0	20s	100	1	8009
m	703	732	25	25	0	0	20s	100	1	8009
m	688	821	25	25	0	0	20s	100	1	8009
m	863	795	25	25	0	0	20s	100	1	8009
m	789	682	25	25	0	0	20s	100	1	8009
m	795	709	25	25	0	0	20s	100	1	8009
m	667	703	25	25	0	0	20s	100	1	8009
m	688	685	25	25	0	0	20s	100	1	8009
m	617	726	25	25	0	0	20s	100	1	8009
m	629	759	25	25	0	0	20s	100	1	8009
m	643	807	25	25	0	0	20s	100	1	8009
m	688	854	25	25	0	0	20s	100	1	8009
m	777	863	25	25	0	0	20s	100	1	8009
m	907	706	25	25	0	0	20s	100	1	8009
m	940	712	25	25	0	0	20s	100	1	8009
m	821	676	25	25	0	0	20s	100	1	8009
m	919	620	25	25	0	0	20s	100	1	8009
m	981	614	25	25	0	0	20s	100	1	8009
m	620	697	25	25	0	0	20s	100	1	8009
m	759	812	25	25	0	0	20s	100	1	8009
m	780	916	25	25	0	0	20s	100	1	8009
m	780	958	25	25	0	0	20s	100	1	8009
m	1299	860	25	25	0	0	20s	100	1	8009
m	1079	1059	25	25	0	0	20s	100	1	8009
m	943	1317	25	25	0	0	20s	100	1	8009
m	721	1151	25	25	0	0	20s	100	1	8009
m	480	1088	25	25	0	0	20s	100	1	8009
m	314	1299	25	25	0	0	20s	100	1	8009
m	216	750	25	25	0	0	20s	100	1	8009
m	368	513	25	25	0	0	20s	100	1	8009
m	213	181	25	25	0	0	20s	100	1	8009
m	756	172	25	25	0	0	20s	100	1	8009
m	1067	154	25	25	0	0	20s	100	1	8009
m	1361	163	25	25	0	0	20s	100	1	8009
m	919	377	25	25	0	0	20s	100	1	8009
m	380	519	25	25	0	0	20s	100	1	8009
m	1370	1213	25	25	0	0	20s	100	1	8009
m	1382	1231	25	25	0	0	20s	100	1	8009
m	1204	1364	25	25	0	0	20s	100	1	8009
m	904	1302	25	25	0	0	20s	100	1	8009
m	1029	1323	25	25	0	0	20s	100	1	8009
m	801	1370	25	25	0	0	20s	100	1	8009
m	314	1337	25	25	0	0	20s	100	1	8009
m	519	1091	25	25	0	0	20s	100	1	8009
m	474	1050	25	25	0	0	20s	100	1	8009
m	166	1257	25	25	0	0	20s	100	1	8009
m	771	833	25	25	0	0	20s	100	1	8009
m	857	890	25	25	0	0	20s	100	1	8009
m	638	611	25	25	0	0	20s	100	1	8009
m	836	611	25	25	0	0	20s	100	1	8009
m	845	643	25	25	0	0	20s	100	1	8009
m	222	394	25	25	0	0	20s	100	1	8009
m	371	578	25	25	0	0	20s	100	1	8009
m	1044	430	25	25	0	0	20s	100	1	8009
m	266	1296	25	25	0	0	20s	100	1	8009
m	266	1296	25	25	0	0	20s	100	1	8009
m	266	1296	25	25	0	0	20s	100	1	8009
m	266	1296	25	25	0	0	20s	100	1	8009
m	266	1296	25	25	0	0	20s	100	1	8009
m	266	1296	25	25	0	0	20s	100	1	8009
m	215	1291	25	25	0	0	20s	100	1	8009
m	215	1291	25	25	0	0	20s	100	1	8009
m	215	1291	25	25	0	0	20s	100	1	8009
m	215	1291	25	25	0	0	20s	100	1	8009
m	215	1291	25	25	0	0	20s	100	1	8009
m	308	1335	25	25	0	0	20s	100	1	8009
m	308	1335	25	25	0	0	20s	100	1	8009
m	308	1335	25	25	0	0	20s	100	1	8009
m	308	1335	25	25	0	0	20s	100	1	8009
m	308	1335	25	25	0	0	20s	100	1	8009
m	202	1336	25	25	0	0	20s	100	1	8009
m	202	1336	25	25	0	0	20s	100	1	8009
m	202	1336	25	25	0	0	20s	100	1	8009
m	202	1336	25	25	0	0	20s	100	1	8009
m	202	1336	25	25	0	0	20s	100	1	8009
m	884	405	25	25	0	0	20s	100	1	8009
m	884	405	25	25	0	0	20s	100	1	8009
m	884	405	25	25	0	0	20s	100	1	8009
m	884	405	25	25	0	0	20s	100	1	8009
m	884	405	25	25	0	0	20s	100	1	8009
m	835	399	25	25	0	0	20s	100	1	8009
m	835	399	25	25	0	0	20s	100	1	8009
m	835	399	25	25	0	0	20s	100	1	8009
m	835	399	25	25	0	0	20s	100	1	8009
m	835	399	25	25	0	0	20s	100	1	8009
m	884	345	25	25	0	0	20s	100	1	8009
m	884	345	25	25	0	0	20s	100	1	8009
m	884	345	25	25	0	0	20s	100	1	8009
m	884	345	25	25	0	0	20s	100	1	8009
m	884	345	25	25	0	0	20s	100	1	8009
m	419	484	25	25	0	0	20s	100	1	8009
m	419	484	25	25	0	0	20s	100	1	8009
m	419	484	25	25	0	0	20s	100	1	8009
m	419	484	25	25	0	0	20s	100	1	8009
m	419	484	25	25	0	0	20s	100	1	8009
m	366	497	25	25	0	0	20s	100	1	8009
m	366	497	25	25	0	0	20s	100	1	8009
m	366	497	25	25	0	0	20s	100	1	8009
m	366	497	25	25	0	0	20s	100	1	8009
m	366	497	25	25	0	0	20s	100	1	8009
m	365	551	25	25	0	0	20s	100	1	8009
m	365	551	25	25	0	0	20s	100	1	8009
m	365	551	25	25	0	0	20s	100	1	8009
m	365	551	25	25	0	0	20s	100	1	8009
m	365	551	25	25	0	0	20s	100	1	8009
m	424	1117	25	25	0	0	20s	100	1	8009
m	424	1117	25	25	0	0	20s	100	1	8009
m	424	1117	25	25	0	0	20s	100	1	8009
m	424	1117	25	25	0	0	20s	100	1	8009
m	424	1117	25	25	0	0	20s	100	1	8009
m	424	1066	25	25	0	0	20s	100	1	8009
m	424	1066	25	25	0	0	20s	100	1	8009
m	424	1066	25	25	0	0	20s	100	1	8009
m	424	1066	25	25	0	0	20s	100	1	8009
m	424	1066	25	25	0	0	20s	100	1	8009
m	456	1086	25	25	0	0	20s	100	1	8009
m	456	1086	25	25	0	0	20s	100	1	8009
m	456	1086	25	25	0	0	20s	100	1	8009
m	456	1086	25	25	0	0	20s	100	1	8009
m	456	1086	25	25	0	0	20s	100	1	8009



